"","id","year","pickExact","pickRound","player","origTeam","nTrades","finalTeam","namePlayer","idPlayer","idTeam"
"258","2009_18",2009,18,"1","Ty Lawson","Heat",1,"Timberwolves","Ty Lawson",201951,1610612750
"259","2009_19",2009,19,"1","Jeff Teague","Hawks",0,"Hawks","Jeff Teague",201952,1610612737
"260","2009_20",2009,20,"1","Eric Maynor","Jazz",0,"Jazz","Eric Maynor",201953,1610612762
"261","2009_21",2009,21,"1","Darren Collison","Pelicans",0,"Pelicans","Darren Collison",201954,1610612740
"262","2009_22",2009,22,"1","Victor Claver","Mavericks",1,"Blazers","Victor Claver",201964,1610612757
"263","2009_23",2009,23,"1","Omri Casspi","Rockets",1,"Kings","Omri Casspi",201956,1610612758
"264","2009_24",2009,24,"1","B.J. Mullens","Blazers",1,"Mavericks","Byron Mullens",201957,1610612742
"265","2009_25",2009,25,"1","Rodrigue Beaubois","Spurs",2,"Thunder","Rodrigue Beaubois",201958,1610612760
"266","2009_26",2009,26,"1","Taj Gibson","Nuggets",2,"Bulls","Taj Gibson",201959,1610612741
"267","2009_27",2009,27,"1","DeMarre Carroll","Magic",1,"Grizzlies","DeMarre Carroll",201960,1610612763
"268","2009_28",2009,28,"1","Wayne Ellington","Celtics",1,"Timberwolves","Wayne Ellington",201961,1610612750
"269","2009_29",2009,29,"1","Toney Douglas","Lakers",0,"Lakers","Toney Douglas",201962,1610612747
"270","2009_30",2009,30,"1","Christian Eyenga","Cavaliers",0,"Cavaliers","Christian Eyenga",201963,1610612739
"271","2009_31",2009,31,"2","Jeff Pendergraph / Jeff Ayres","Kings",0,"Kings","Jeff Ayres",201965,1610612758
"272","2009_32",2009,32,"2","Jermaine Taylor","Wizards",0,"Wizards","Jermaine Taylor",201966,1610612764
"273","2009_33",2009,33,"2","Dante Cunningham","Clippers",1,"Blazers","Dante Cunningham",201967,1610612757
"274","2009_34",2009,34,"2","Sergio Llull","Thunder",1,"Nuggets","Sergio Llull",201968,1610612743
"275","2009_35",2009,35,"2","DaJuan Summers","Timberwolves",1,"Pistons","DaJuan Summers",201969,1610612765
"276","2009_36",2009,36,"2","Sam Young","Grizzlies",2,"Grizzlies","Sam Young",201970,1610612763
"277","2009_37",2009,37,"2","DeJuan Blair","Warriors",2,"Spurs","DeJuan Blair",201971,1610612759
"278","2009_38",2009,38,"2","Jon Brockman","Knicks",2,"Blazers","Jon Brockman",201972,1610612757
"279","2009_39",2009,39,"2","Jonas Jerebko","Raptors",1,"Pistons","Jonas Jerebko",201973,1610612765
"280","2009_40",2009,40,"2","Derrick Brown","Nets",2,"Hornets","Derrick Brown",201974,1610612766
"281","2009_41",2009,41,"2","Jodie Meeks","Bucks",0,"Bucks","Jodie Meeks",201975,1610612749
"282","2009_42",2009,42,"2","Patrick Beverley","Hornets",1,"Lakers","Patrick Beverley",201976,1610612747
"283","2009_43",2009,43,"2","Marcus Thornton","Pacers",1,"Heat","Marcus Thornton",201977,1610612748
"284","2009_44",2009,44,"2","Chase Budinger","Pistons",0,"Pistons","Chase Budinger",201978,1610612765
"285","2009_45",2009,45,"2","Nick Calathes","76ers",2,"Timberwolves","Nick Calathes",201979,1610612750
"286","2009_46",2009,46,"2","Danny Green","Bulls",1,"Cavaliers","Danny Green",201980,1610612739
"287","2009_47",2009,47,"2","Henk Norel","Heat",1,"Timberwolves","Henk Norel",201994,1610612750
"288","2009_48",2009,48,"2","Taylor Griffin","Suns",0,"Suns","Taylor Griffin",201981,1610612756
"289","2009_49",2009,49,"2","Sergiy Gladyr","Hawks",0,"Hawks","Sergiy Gladyr",201982,1610612737
"290","2009_50",2009,50,"2","Goran Suton","Jazz",0,"Jazz","Goran Suton",201983,1610612762
"291","2009_51",2009,51,"2","Jack McClinton","Pelicans",2,"Spurs","Jack McClinton",201984,1610612759
"292","2009_52",2009,52,"2","A.J. Price","Mavericks",1,"Pacers","AJ Price",201985,1610612754
"293","2009_53",2009,53,"2","Nando De Colo","Rockets",1,"Spurs","Nando De Colo",201986,1610612759
"294","2009_54",2009,54,"2","Robert Vaden","Spurs",1,"Hornets","Robert Vaden",201987,1610612766
"295","2009_55",2009,55,"2","Patty Mills","Nuggets",1,"Blazers","Patty Mills",201988,1610612757
"296","2009_56",2009,56,"2","Ahmad Nivins","Blazers",1,"Mavericks","Ahmad Nivins",201989,1610612742
"297","2009_57",2009,57,"2","Emir Preldžic","Magic",2,"Suns","Emir Preldzic",201990,1610612756
"298","2009_58",2009,58,"2","Lester Hudson","Celtics",0,"Celtics","Lester Hudson",201991,1610612738
"299","2009_59",2009,59,"2","Chinemelu Elonu","Lakers",0,"Lakers","Chinemelu Elonu",201992,1610612747
"300","2009_60",2009,60,"2","Robert Dozier","Cavaliers",1,"Heat","Robert Dozier",201993,1610612748
"301","2010_1",2010,1,"1","John Wall","Wizards",0,"Wizards","John Wall",202322,1610612764
"302","2010_2",2010,2,"1","Evan Turner","76ers",0,"76ers","Evan Turner",202323,1610612755
"303","2010_3",2010,3,"1","Derrick Favors","Nets",0,"Nets","Derrick Favors",202324,1610612751
"304","2010_4",2010,4,"1","Wesley Johnson","Timberwolves",0,"Timberwolves","Wesley Johnson",202325,1610612750
"305","2010_5",2010,5,"1","DeMarcus Cousins","Kings",0,"Kings","DeMarcus Cousins",202326,1610612758
"306","2010_6",2010,6,"1","Ekpe Udoh","Warriors",0,"Warriors","Ekpe Udoh",202327,1610612744
"307","2010_7",2010,7,"1","Greg Monroe","Pistons",0,"Pistons","Greg Monroe",202328,1610612765
"308","2010_8",2010,8,"1","Al-Farouq Aminu","Clippers",0,"Clippers","Al-Farouq Aminu",202329,1610612746
"309","2010_9",2010,9,"1","Gordon Hayward","Knicks",2,"Jazz","Gordon Hayward",202330,1610612762
"310","2010_10",2010,10,"1","Paul George","Pacers",0,"Pacers","Paul George",202331,1610612754
"311","2010_11",2010,11,"1","Cole Aldrich","Pelicans",0,"Pelicans","Cole Aldrich",202332,1610612740
"312","2010_12",2010,12,"1","Xavier Henry","Grizzlies",2,"Grizzlies","Xavier Henry",202333,1610612763
"313","2010_12",2010,13,"1","Ed Davis","Raptors",0,"Raptors","Ed Davis",202334,1610612761
"314","2010_13",2010,14,"1","Patrick Patterson","Rockets",0,"Rockets","Patrick Patterson",202335,1610612745
"315","2010_15",2010,15,"1","Larry Sanders","Bulls",1,"Bucks","Larry Sanders",202336,1610612749
"316","2010_16",2010,16,"1","Luke Babbitt","Hornets",2,"Timberwolves","Luke Babbitt",202337,1610612750
"317","2010_17",2010,17,"1","Kevin Seraphin","Bucks",1,"Bulls","Kevin Seraphin",202338,1610612741
"318","2010_18",2010,18,"1","Eric Bledsoe","Heat",1,"Thunder","Eric Bledsoe",202339,1610612760
"319","2010_19",2010,19,"1","Avery Bradley","Celtics",0,"Celtics","Avery Bradley",202340,1610612738
"320","2010_20",2010,20,"1","James Anderson","Spurs",0,"Spurs","James Anderson",202341,1610612759
"321","2010_21",2010,21,"1","Craig Brackins","Thunder",0,"Thunder","Craig Brackins",202342,1610612760
"322","2010_22",2010,22,"1","Elliot Williams","Blazers",0,"Blazers","Elliot Williams",202343,1610612757
"323","2010_23",2010,23,"1","Trevor Booker","Jazz",2,"Timberwolves","Trevor Booker",202344,1610612750
"324","2010_24",2010,24,"1","Damion James","Hawks",0,"Hawks","Damion James",202345,1610612737
"325","2010_25",2010,25,"1","Dominique Jones","Nuggets",1,"Grizzlies","Dominique Jones",202346,1610612763
"326","2010_26",2010,26,"1","Quincy Pondexter","Suns",2,"Thunder","Quincy Pondexter",202347,1610612760
"327","2010_27",2010,27,"1","Jordan Crawford","Mavericks",1,"Nets","Jordan Crawford",202348,1610612751
"328","2010_28",2010,28,"1","Greivis Vasquez","Lakers",1,"Grizzlies","Greivis Vasquez",202349,1610612763
"329","2010_29",2010,29,"1","Daniel Orton","Magic",0,"Magic","Daniel Orton",202350,1610612753
"330","2010_30",2010,30,"1","Lazar Hayward","Cavaliers",1,"Wizards","Lazar Hayward",202351,1610612764
"331","2010_31",2010,31,"2","Tibor Pleiss","Nets",0,"Nets","Tibor Pleiss",202353,1610612751
"332","2010_32",2010,32,"2","Dexter Pittman","Timberwolves",2,"Heat","Dexter Pittman",202354,1610612748
"333","2010_33",2010,33,"2","Hassan Whiteside","Kings",0,"Kings","Hassan Whiteside",202355,1610612758
"334","2010_34",2010,34,"2","Armon Johnson","Warriors",1,"Blazers","Armon Johnson",202356,1610612757
"335","2010_35",2010,35,"2","Nemanja Bjelica","Wizards",0,"Wizards","Nemanja Bjelica",202357,1610612764
"336","2010_36",2010,36,"2","Terrico White","Pistons",0,"Pistons","Terrico White",202358,1610612765
"337","2010_37",2010,37,"2","Darington Hobson","76ers",1,"Bucks","Darington Hobson",202359,1610612749
"338","2010_38",2010,38,"2","Andy Rautins","Clippers",2,"Knicks","Andy Rautins",202360,1610612752
"339","2010_39",2010,39,"2","Landry Fields","Knicks",0,"Knicks","Landry Fields",202361,1610612752
"340","2010_40",2010,40,"2","Lance Stephenson","Pacers",0,"Pacers","Lance Stephenson",202362,1610612754
"341","2010_41",2010,41,"2","Jarvis Varnado","Pelicans",1,"Heat","Jarvis Varnado",202363,1610612748
"342","2010_42",2010,42,"2","Da'Sean Butler","Raptors",1,"Heat","Da'Sean Butler",202364,1610612748
"343","2010_43",2010,43,"2","Devin Ebanks","Grizzlies",1,"Lakers","Devin Ebanks",202365,1610612747
"344","2010_44",2010,44,"2","Jerome Jordan","Bulls",3,"Bucks","Jerome Jordan",202366,1610612749
"345","2010_45",2010,45,"2","Paulo Prestes","Rockets",1,"Timberwolves","Paulao Prestes",202370,1610612750
"346","2010_46",2010,46,"2","Gani Lawal","Hornets",1,"Suns","Gani Lawal",202371,1610612756
"347","2010_47",2010,47,"2","Keith ""Tiny"" Gallon","Bucks",0,"Bucks","Tiny Gallon",202372,1610612749
"348","2010_48",2010,48,"2","Latavious Williams","Heat",0,"Heat","Latavious Williams",202160,1610612748
"349","2010_49",2010,49,"2","Ryan Richards","Spurs",0,"Spurs","Ryan Richards",202373,1610612759
"350","2010_50",2010,50,"2","Solomon Alabi","Thunder",1,"Mavericks","Solomon Alabi",202374,1610612742
"351","2010_51",2010,51,"2","Magnum Rolle","Blazers",3,"Thunder","Magnum Rolle",202375,1610612760
"352","2010_52",2010,52,"2","Luke Harangody","Celtics",0,"Celtics","Luke Harangody",202376,1610612738
"353","2010_53",2010,53,"2","Pape Sy","Hawks",0,"Hawks","Pape Sy",202377,1610612737
"354","2010_54",2010,54,"2","Willie Warren","Nuggets",1,"Clippers","Willie Warren",202378,1610612746
"355","2010_55",2010,55,"2","Jeremy Evans","Jazz",0,"Jazz","Jeremy Evans",202379,1610612762
"356","2010_56",2010,56,"2","Hamady N'Diaye","Suns",1,"Timberwolves","Hamady Ndiaye",202380,1610612750
"357","2010_57",2010,57,"2","Ryan Reid","Mavericks",1,"Pacers","Ryan Reid",202385,1610612754
"358","2010_58",2010,58,"2","Derrick Caracter","Lakers",0,"Lakers","Derrick Caracter",202382,1610612747
"359","2010_59",2010,59,"2","Stanley Robinson","Magic",0,"Magic","Stanley Robinson",202383,1610612753
"360","2010_60",2010,60,"2","Dwayne Collins","Cavaliers",1,"Suns","Dwayne Collins",202384,1610612756
"361","2011_1",2011,1,"1","Kyrie Irving","Clippers",1,"Cavaliers","Kyrie Irving",202681,1610612739
"362","2011_2",2011,2,"1","Derrick Williams","Timberwolves",0,"Timberwolves","Derrick Williams",202682,1610612750
"363","2011_3",2011,3,"1","Enes Kanter","Nets",1,"Jazz","Enes Freedom",202683,1610612762
"364","2011_4",2011,4,"1","Tristan Thompson","Cavaliers",0,"Cavaliers","Tristan Thompson",202684,1610612739
"365","2011_5",2011,5,"1","Jonas Valanciunas","Raptors",2,"Raptors","Jonas Valančiūnas",202685,1610612761
"366","2011_6",2011,6,"1","Jan Vesely","Wizards",0,"Wizards","Jan Vesely",202686,1610612764
"367","2011_7",2011,7,"1","Bismack Biyombo","Kings",0,"Kings","Bismack Biyombo",202687,1610612758
"368","2011_8",2011,8,"1","Brandon Knight","Pistons",0,"Pistons","Brandon Knight",202688,1610612765
"369","2011_9",2011,9,"1","Kemba Walker","Hornets",0,"Hornets","Kemba Walker",202689,1610612766
"370","2011_10",2011,10,"1","Jimmer Fredette","Bucks",0,"Bucks","Jimmer Fredette",202690,1610612749
"371","2011_11",2011,11,"1","Klay Thompson","Warriors",0,"Warriors","Klay Thompson",202691,1610612744
"372","2011_12",2011,12,"1","Alec Burks","Jazz",0,"Jazz","Alec Burks",202692,1610612762
"373","2011_12",2011,13,"1","Markieff Morris","Suns",0,"Suns","Markieff Morris",202693,1610612756
"374","2011_13",2011,14,"1","Marcus Morris","Rockets",0,"Rockets","Marcus Morris Sr.",202694,1610612745
"375","2011_15",2011,15,"1","Kawhi Leonard","Pacers",0,"Pacers","Kawhi Leonard",202695,1610612754
"376","2011_16",2011,16,"1","Nikola Vucevic","76ers",0,"76ers","Nikola Vučević",202696,1610612755
"377","2011_17",2011,17,"1","Iman Shumpert","Knicks",0,"Knicks","Iman Shumpert",202697,1610612752
"378","2011_18",2011,18,"1","Chris Singleton","Hawks",1,"Wizards","Chris Singleton",202698,1610612764
"379","2011_19",2011,19,"1","Tobias Harris","Pelicans",2,"Hornets","Tobias Harris",202699,1610612766
"380","2011_20",2011,20,"1","Donatas Motiejunas","Grizzlies",2,"Timberwolves","Donatas Motiejunas",202700,1610612750
"381","2011_21",2011,21,"1","Nolan Smith","Blazers",0,"Blazers","Nolan Smith",202701,1610612757
"382","2011_22",2011,22,"1","Kenneth Faried","Nuggets",0,"Nuggets","Kenneth Faried",202702,1610612743
"383","2011_23",2011,23,"1","Nikola Mirotic","Magic",2,"Rockets","Nikola Mirotic",202703,1610612745
"384","2011_24",2011,24,"1","Reggie Jackson","Thunder",0,"Thunder","Reggie Jackson",202704,1610612760
"385","2011_25",2011,25,"1","MarShon Brooks","Celtics",0,"Celtics","MarShon Brooks",202705,1610612738
"386","2011_26",2011,26,"1","Jordan Hamilton","Mavericks",0,"Mavericks","Jordan Hamilton",202706,1610612742
"387","2011_27",2011,27,"1","JaJuan Johnson","Lakers",1,"Nets","JaJuan Johnson",202707,1610612751
"388","2011_28",2011,28,"1","Norris Cole","Heat",2,"Bulls","Norris Cole",202708,1610612741
"389","2011_29",2011,29,"1","Cory Joseph","Spurs",0,"Spurs","Cory Joseph",202709,1610612759
"390","2011_30",2011,30,"1","Jimmy Butler","Bulls",0,"Bulls","Jimmy Butler",202710,1610612741
"391","2011_31",2011,31,"2","Bojan Bogdanovic","Timberwolves",1,"Heat","Bojan Bogdanović",202711,1610612748
"392","2011_32",2011,32,"2","Justin Harper","Cavaliers",0,"Cavaliers","Justin Harper",202712,1610612739
"393","2011_33",2011,33,"2","Kyle Singler","Raptors",1,"Pistons","Kyle Singler",202713,1610612765
"394","2011_34",2011,34,"2","Shelvin Mack","Wizards",0,"Wizards","Shelvin Mack",202714,1610612764
"395","2011_35",2011,35,"2","Tyler Honeycutt","Kings",0,"Kings","Tyler Honeycutt",202715,1610612758
"396","2011_36",2011,36,"2","Jordan Williams","Nets",0,"Nets","Jordan Williams",202716,1610612751
"397","2011_37",2011,37,"2","Trey Thompkins","Pistons",1,"Clippers","Trey Thompkins",202717,1610612746
"398","2011_38",2011,38,"2","Chandler Parsons","Clippers",1,"Rockets","Chandler Parsons",202718,1610612745
"399","2011_39",2011,39,"2","Jeremy Tyler","Hornets",0,"Hornets","Jeremy Tyler",202719,1610612766
"400","2011_40",2011,40,"2","Jon Leuer","Bucks",0,"Bucks","Jon Leuer",202720,1610612749
"401","2011_41",2011,41,"2","Darius Morris","Warriors",2,"Lakers","Darius Morris",202721,1610612747
"402","2011_42",2011,42,"2","Davis Bertans","Pacers",0,"Pacers","Davis Bertans",202722,1610612754
"403","2011_43",2011,43,"2","Malcolm Lee","Jazz",1,"Bulls","Malcolm Lee",202723,1610612741
"404","2011_44",2011,44,"2","Charles Jenkins","Suns",2,"Warriors","Charles Jenkins",202724,1610612744
"405","2011_45",2011,45,"2","Josh Harrellson","76ers",1,"Pelicans","Josh Harrellson",202725,1610612740
"406","2011_46",2011,46,"2","Andrew Goudelock","Knicks",1,"Lakers","Andrew Goudelock",202726,1610612747
"407","2011_47",2011,47,"2","Travis Leslie","Rockets",1,"Clippers","Travis Leslie",202727,1610612746
"408","2011_48",2011,48,"2","Keith Benson","Hawks",0,"Hawks","Keith Benson",202728,1610612737
"409","2011_49",2011,49,"2","Josh Selby","Grizzlies",0,"Grizzlies","Josh Selby",202729,1610612763
"410","2011_50",2011,50,"2","Lavoy Allen","Pelicans",1,"76ers","Lavoy Allen",202730,1610612755
"411","2011_51",2011,51,"2","Jon Diebler","Blazers",0,"Blazers","Jon Diebler",202739,1610612757
"412","2011_52",2011,52,"2","Vernon Macklin","Nuggets",1,"Pistons","Vernon Macklin",202731,1610612765
"413","2011_53",2011,53,"2","DeAndre Liggins","Magic",0,"Magic","DeAndre Liggins",202732,1610612753
"414","2011_54",2011,54,"2","Milan Macvan","Thunder",2,"Cavaliers","MIlan Macvan",202733,1610612739
"415","2011_55",2011,55,"2","E'Twaun Moore","Celtics",0,"Celtics","E'Twaun Moore",202734,1610612738
"416","2011_56",2011,56,"2","Chukwudiebere Maduabum","Lakers",0,"Lakers","Chukwudiebere Maduabum",202624,1610612747
"417","2011_57",2011,57,"2","Tanguy Ngombo","Mavericks",0,"Mavericks","Tanguy Ngombo",202735,1610612742
"418","2011_58",2011,58,"2","Ater Majok","Heat",1,"Lakers","Ater Majok",202736,1610612747
"419","2011_59",2011,59,"2","Adam Hanga","Spurs",0,"Spurs","Adam Hanga",202737,1610612759
"420","2011_60",2011,60,"2","Isaiah Thomas","Bulls",2,"Kings","Isaiah Thomas",202738,1610612758
"421","2012_1",2012,1,"1","Anthony Davis","Pelicans",0,"Pelicans","Anthony Davis",203076,1610612740
"422","2012_2",2012,2,"1","Michael Kidd-Gilchrist","Hornets",0,"Hornets","Michael Kidd-Gilchrist",203077,1610612766
"423","2012_3",2012,3,"1","Bradley Beal","Wizards",0,"Wizards","Bradley Beal",203078,1610612764
"424","2012_4",2012,4,"1","Dion Waiters","Cavaliers",0,"Cavaliers","Dion Waiters",203079,1610612739
"425","2012_5",2012,5,"1","Thomas Robinson","Kings",0,"Kings","Thomas Robinson",203080,1610612758
"426","2012_6",2012,6,"1","Damian Lillard","Nets",1,"Blazers","Damian Lillard",203081,1610612757
"427","2012_7",2012,7,"1","Harrison Barnes","Warriors",0,"Warriors","Harrison Barnes",203084,1610612744
"428","2012_8",2012,8,"1","Terrence Ross","Raptors",0,"Raptors","Terrence Ross",203082,1610612761
"429","2012_9",2012,9,"1","Andre Drummond","Pistons",0,"Pistons","Andre Drummond",203083,1610612765
"430","2012_10",2012,10,"1","Austin Rivers","Timberwolves",2,"Pelicans","Austin Rivers",203085,1610612740
"431","2012_11",2012,11,"1","Meyers Leonard","Blazers",0,"Blazers","Meyers Leonard",203086,1610612757
"432","2012_12",2012,12,"1","Jeremy Lamb","Bucks",1,"Rockets","Jeremy Lamb",203087,1610612745
"433","2012_12",2012,13,"1","Kendall Marshall","Suns",0,"Suns","Kendall Marshall",203088,1610612756
"434","2012_13",2012,14,"1","John Henson","Rockets",1,"Bucks","John Henson",203089,1610612749
"435","2012_15",2012,15,"1","Maurice ""Moe"" Harkless","76ers",0,"76ers","Maurice Harkless",203090,1610612755
"436","2012_16",2012,16,"1","Royce White","Knicks",1,"Rockets","Royce White",203091,1610612745
"437","2012_17",2012,17,"1","Tyler Zeller","Mavericks",0,"Mavericks","Tyler Zeller",203092,1610612742
"438","2012_18",2012,18,"1","Terrence Jones","Jazz",2,"Rockets","Terrence Jones",203093,1610612745
"439","2012_19",2012,19,"1","Andrew Nicholson","Magic",0,"Magic","Andrew Nicholson",203094,1610612753
"440","2012_20",2012,20,"1","Evan Fournier","Nuggets",0,"Nuggets","Evan Fournier",203095,1610612743
"441","2012_21",2012,21,"1","Jared Sullinger","Celtics",0,"Celtics","Jared Sullinger",203096,1610612738
"442","2012_22",2012,22,"1","Fab Melo","Clippers",2,"Celtics","Fab Melo",203097,1610612738
"443","2012_23",2012,23,"1","John Jenkins","Hawks",0,"Hawks","John Jenkins",203098,1610612737
"444","2012_24",2012,24,"1","Jared Cunningham","Lakers",1,"Cavaliers","Jared Cunningham",203099,1610612739
"445","2012_25",2012,25,"1","Tony Wroten Jr.","Grizzlies",0,"Grizzlies","Tony Wroten",203100,1610612763
"446","2012_26",2012,26,"1","Miles Plumlee","Pacers",0,"Pacers","Miles Plumlee",203101,1610612754
"447","2012_27",2012,27,"1","Arnett Moultrie","Heat",0,"Heat","Arnett Moultrie",203102,1610612748
"448","2012_28",2012,28,"1","Perry Jones III","Thunder",0,"Thunder","Perry Jones III",203103,1610612760
"449","2012_29",2012,29,"1","Marquis Teague","Bulls",0,"Bulls","Marquis Teague",203104,1610612741
"450","2012_30",2012,30,"1","Festus Ezeli","Spurs",1,"Warriors","Festus Ezeli",203105,1610612744
"451","2012_31",2012,31,"2","Jeff Taylor","Hornets",0,"Hornets","Jeffery Taylor",203106,1610612766
"452","2012_32",2012,32,"2","Tomas Satoransky","Wizards",0,"Wizards","Tomas Satoransky",203107,1610612764
"453","2012_33",2012,33,"2","Bernard James","Cavaliers",0,"Cavaliers","Bernard James",203108,1610612739
"454","2012_34",2012,34,"2","Jae Crowder","Pelicans",2,"Cavaliers","Jae Crowder",203109,1610612739
"455","2012_35",2012,35,"2","Draymond Green","Nets",1,"Warriors","Draymond Green",203110,1610612744
"456","2012_36",2012,36,"2","Orlando Johnson","Kings",0,"Kings","Orlando Johnson",203111,1610612758
"457","2012_37",2012,37,"2","Quincy Acy","Raptors",0,"Raptors","Quincy Acy",203112,1610612761
"458","2012_38",2012,38,"2","Quincy Miller","Warriors",2,"Nuggets","Quincy Miller",203113,1610612743
"459","2012_39",2012,39,"2","Khris Middleton","Pistons",0,"Pistons","Khris Middleton",203114,1610612765
"460","2012_40",2012,40,"2","Will Barton","Timberwolves",2,"Blazers","Will Barton",203115,1610612757
"461","2012_41",2012,41,"2","Tyshawn Taylor","Blazers",0,"Blazers","Tyshawn Taylor",203116,1610612757
"462","2012_42",2012,42,"2","Doron Lamb","Bucks",0,"Bucks","Doron Lamb",203117,1610612749
"463","2012_43",2012,43,"2","Mike Scott","Suns",1,"Hawks","Mike Scott",203118,1610612737
"464","2012_44",2012,44,"2","Kim English","Rockets",1,"Pistons","Kim English",203119,1610612765
"465","2012_45",2012,45,"2","Justin Hamilton","76ers",0,"76ers","Justin Hamilton",203120,1610612755
"466","2012_46",2012,46,"2","Darius Miller","Mavericks",2,"Pelicans","Darius Miller",203121,1610612740
"467","2012_47",2012,47,"2","Kevin Murphy","Jazz",0,"Jazz","Kevin Murphy",203122,1610612762
"468","2012_48",2012,48,"2","Kostas Papanikolaou","Knicks",0,"Knicks","Kostas Papanikolaou",203123,1610612752
"469","2012_49",2012,49,"2","Kyle O'Quinn","Magic",0,"Magic","Kyle O'Quinn",203124,1610612753
"470","2012_50",2012,50,"2","Izzet Turkyilmaz","Nuggets",0,"Nuggets","Izzet Turkyilmaz",203125,1610612743
"471","2012_51",2012,51,"2","Kris Joseph","Celtics",0,"Celtics","Kris Joseph",203126,1610612738
"472","2012_52",2012,52,"2","Ognjen Kuzmic","Hawks",1,"Warriors","Ognjen Kuzmic",203136,1610612744
"473","2012_53",2012,53,"2","Furkan Aldemir","Clippers",0,"Clippers","Furkan Aldemir",203128,1610612746
"474","2012_54",2012,54,"2","Tornike Shengelia","Grizzlies",1,"76ers","Tornike Shengelia",203129,1610612755
"475","2012_55",2012,55,"2","Darius Johnson-Odom","Lakers",1,"Mavericks","Darius Johnson-Odom",203130,1610612742
"476","2012_56",2012,56,"2","Tomislav Zubcic","Pacers",1,"Raptors","Tomislav Zubcic",203131,1610612761
"477","2012_57",2012,57,"2","Ilkan Karaman","Heat",1,"Nets","Ilkan Karaman",203132,1610612751
"478","2012_58",2012,58,"2","Robbie Hummel","Thunder",1,"Timberwolves","Robbie Hummel",203133,1610612750
"479","2012_59",2012,59,"2","Marcus Denmon","Spurs",0,"Spurs","Marcus Denmon",203134,1610612759
"480","2012_60",2012,60,"2","Robert Sacre","Bulls",3,"Lakers","Robert Sacre",203135,1610612747
"481","2013_1",2013,1,"1","Anthony Bennett","Cavaliers",0,"Cavaliers","Anthony Bennett",203461,1610612739
"482","2013_2",2013,2,"1","Victor Oladipo","Magic",0,"Magic","Victor Oladipo",203506,1610612753
"483","2013_3",2013,3,"1","Otto Porter","Wizards",0,"Wizards","Otto Porter Jr.",203490,1610612764
"484","2013_4",2013,4,"1","Cody Zeller","Hornets",0,"Hornets","Cody Zeller",203469,1610612766
"485","2013_5",2013,5,"1","Alex Len","Suns",0,"Suns","Alex Len",203458,1610612756
"486","2013_6",2013,6,"1","Nerlens Noel","Pelicans",0,"Pelicans","Nerlens Noel",203457,1610612740
"487","2013_7",2013,7,"1","Ben McLemore","Kings",0,"Kings","Ben McLemore",203463,1610612758
"488","2013_8",2013,8,"1","Kentavious Caldwell-Pope","Pistons",0,"Pistons","Kentavious Caldwell-Pope",203484,1610612765
"489","2013_9",2013,9,"1","Trey Burke","Timberwolves",0,"Timberwolves","Trey Burke",203504,1610612750
"490","2013_10",2013,10,"1","C.J. McCollum","Blazers",0,"Blazers","CJ McCollum",203468,1610612757
"491","2013_11",2013,11,"1","Michael Carter-Williams","76ers",0,"76ers","Michael Carter-Williams",203487,1610612755
"492","2013_12",2013,12,"1","Steven Adams","Raptors",2,"Thunder","Steven Adams",203500,1610612760
"493","2013_12",2013,13,"1","Kelly Olynyk","Mavericks",0,"Mavericks","Kelly Olynyk",203482,1610612742
"494","2013_13",2013,14,"1","Shabazz Muhammad","Jazz",0,"Jazz","Shabazz Muhammad",203498,1610612762
"495","2013_15",2013,15,"1","Giannis Antetokounmpo","Bucks",0,"Bucks","Giannis Antetokounmpo",203507,1610612749
"496","2013_16",2013,16,"1","Lucas Nogueira","Celtics",0,"Celtics","Lucas Nogueira",203512,1610612738
"497","2013_17",2013,17,"1","Dennis Schroder","Hawks",0,"Hawks","Dennis Schröder",203471,1610612737
"498","2013_18",2013,18,"1","Shane Larkin","Rockets",2,"Hawks","Shane Larkin",203499,1610612737
"499","2013_19",2013,19,"1","Sergey Karasev","Lakers",1,"Cavaliers","Sergey Karasev",203508,1610612739
"500","2013_20",2013,20,"1","Tony Snell","Bulls",0,"Bulls","Tony Snell",203503,1610612741
"501","2013_21",2013,21,"1","Gorgui Dieng","Warriors",2,"Jazz","Gorgui Dieng",203476,1610612762
"502","2013_22",2013,22,"1","Mason Plumlee","Nets",0,"Nets","Mason Plumlee",203486,1610612751
"503","2013_23",2013,23,"1","Solomon Hill","Pacers",0,"Pacers","Solomon Hill",203524,1610612754
"504","2013_24",2013,24,"1","Tim Hardaway Jr.","Knicks",0,"Knicks","Tim Hardaway Jr.",203501,1610612752
"505","2013_25",2013,25,"1","Reggie Bullock","Clippers",0,"Clippers","Reggie Bullock Jr.",203493,1610612746
"506","2013_26",2013,26,"1","Andre Roberson","Grizzlies",2,"Timberwolves","Andre Roberson",203460,1610612750
"507","2013_27",2013,27,"1","Rudy Gobert","Nuggets",0,"Nuggets","Rudy Gobert",203497,1610612743
"508","2013_28",2013,28,"1","Livio Jean-Charles","Spurs",0,"Spurs","Livio Jean-Charles",203520,1610612759
"509","2013_29",2013,29,"1","Archie Goodwin","Thunder",0,"Thunder","Archie Goodwin",203462,1610612760
"510","2013_30",2013,30,"1","Nemanja Nedovic","Heat",3,"Suns","Nemanja Nedovic",203517,1610612756
